Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4,,,4959898.644
8/10/2022,9:05:23,2272.712,37,4959863.82,0.001776904,14865619.78,0.004133747,24772388.79,0.00457846,34677781.6,0.00551834,44583812.32,0.006398073,,,
8/10/2022,9:05:24,2274.047,37,4959864.06,0.001776901,14865617.58,0.0041305,24772393.2,0.0045854,34677784,0.005513313,44583814.75,0.00639114,,,
8/10/2022,9:05:26,2275.27,37,4959864.26,0.001776779,14865618.84,0.004130913,24772395.67,0.004589253,34677787.16,0.005515067,44583818.33,0.00638346,,,
8/10/2022,9:05:27,2276.51,37,4959864.51,0.001776773,14865620.78,0.00413368,24772395.41,0.004592547,34677785,0.005511927,44583815.75,0.0063713,,,
8/10/2022,9:05:28,2277.956,37,4959864.93,0.001776707,14865618.37,0.004128347,24772399.48,0.004595267,34677788.45,0.005511893,44583819.47,0.006365193,,,
8/10/2022,9:05:30,2279.198,37,4959864.87,0.00177663,14865619.38,0.00412776,24772403.2,0.004599527,34677792.86,0.005513667,44583819.48,0.00634332,,,
8/10/2022,9:05:31,2280.71,37,4959865.36,0.001776419,14865615.91,0.004122053,24772401.96,0.004600353,34677792.71,0.00551262,44583821.48,0.006339007,,,
8/10/2022,9:05:31,2280.711,37,4959865.36,0.001776419,14865615.91,0.004122053,24772401.96,0.004600353,34677792.71,0.00551262,44583821.48,0.006339007,,,
8/10/2022,9:05:32,2281.698,37,4959865.92,0.001776192,14865617.63,0.0041224,24772407.21,0.004605353,34677796.83,0.005509333,44583827.56,0.006336773,,,
8/10/2022,9:05:33,2282.953,37,4959866.13,0.001775941,14865619.37,0.0041232,24772410.32,0.0046078,34677801.55,0.00550956,44583827.27,0.006317667,,,
8/10/2022,9:05:35,2284.211,37,4959866.72,0.001775781,14865615.97,0.004116727,24772410.51,0.004610553,34677803.55,0.00551172,44583829.29,0.00631038,,,
8/10/2022,9:05:36,2285.454,37,4959867.37,0.00177537,14865617.23,0.004115213,24772415.04,0.00461406,34677810.53,0.005512827,44583831.93,0.006297913,,,
8/10/2022,9:05:37,2286.959,37,4959867.58,0.001775167,14865619.75,0.004116613,24772418.81,0.004615387,34677813.75,0.005506473,44583837.23,0.006282873,,,
8/10/2022,9:05:37,2286.96,37,4959867.58,0.001775167,14865619.75,0.004116613,24772418.81,0.004615387,34677813.75,0.005506473,44583837.23,0.006282873,,,
8/10/2022,9:05:38,2287.961,37,4959868.19,0.001774842,14865617.99,0.004112507,24772417.72,0.00461524,34677818.13,0.005507773,44583841.28,0.006274873,,,
8/10/2022,9:05:40,2289.278,37,4959868.82,0.001774445,14865618.17,0.004108413,24772422.45,0.00461702,34677826.15,0.005511627,44583847.41,0.006267947,,,
8/10/2022,9:05:41,2290.515,37,4959869.14,0.001774252,14865620.38,0.004108133,24772425.92,0.004618213,34677833.14,0.00551526,44583853.46,0.00626048,,,
8/10/2022,9:05:42,2291.805,37,4959869.84,0.0017739,14865621.47,0.004108753,24772425.74,0.004618987,34677835.47,0.00551054,44583854.33,0.006246213,,,
8/10/2022,9:05:45,2294.451,37,4959871.05,0.001772998,14865625.8,0.004105487,24772436.93,0.004626167,34677845.88,0.005509447,44583869.46,0.006225727,,,
8/10/2022,9:05:46,2295.704,37.01,4959872.15,0.001772385,14865624.79,0.004103107,24772436.53,0.004624713,34677847.93,0.005506327,44583871.35,0.00620946,,,
8/10/2022,9:05:47,2296.961,37.01,4959872.96,0.001772002,14865627.53,0.004102227,24772442.86,0.004627967,34677854.28,0.00550292,44583879.55,0.00620304,,,
8/10/2022,9:05:49,2298.204,37.01,4959873.47,0.001771635,14865631.38,0.004104207,24772446.74,0.004628507,34677859.58,0.005500273,44583886.67,0.006193227,,,
8/10/2022,9:05:51,2300.772,37.01,4959875.31,0.001771176,14865633.9,0.004098647,24772452.71,0.004633073,34677870.94,0.00549478,44583899.26,0.006178487,,,
8/10/2022,9:05:52,2302.022,37.01,4959875.96,0.001770948,14865638.14,0.004101247,24772457.19,0.004635113,34677873.94,0.005492787,44583902.87,0.006168953,,,
8/10/2022,9:05:54,2303.273,37.01,4959876.93,0.001770579,14865641,0.004104287,24772459.84,0.004636833,34677877.68,0.005494947,44583905.48,0.006151293,,,
8/10/2022,9:05:55,2304.709,37,4959877.93,0.001770206,14865645.21,0.00410502,24772467.2,0.004641867,34677885.56,0.005492573,44583912.52,0.006143547,,,
8/10/2022,9:05:56,2305.952,37,4959878.31,0.001769979,14865648.88,0.0041051,24772472.73,0.0046456,34677889.54,0.0054857,44583917.58,0.0061331,,,
8/10/2022,9:05:58,2307.202,37,4959879.37,0.001769406,14865650.46,0.004105333,24772473.7,0.004644827,34677896.1,0.005485747,44583925.07,0.006117953,,,
8/10/2022,9:05:59,2308.452,37,4959880.45,0.001769199,14865654.34,0.004104273,24772480.33,0.00464818,34677904.29,0.00548306,44583927.49,0.006102853,,,
8/10/2022,9:06:00,2309.704,37,4959880.93,0.001768803,14865658.37,0.004105487,24772486.34,0.004651,34677910.2,0.005479287,44583930.83,0.006093547,,,
8/10/2022,9:06:01,2310.957,37,4959882.32,0.001768284,14865661.48,0.004105847,24772488.58,0.004650587,34677915.91,0.00547554,44583939.19,0.00608026,,,
8/10/2022,9:06:03,2312.204,37,4959883.52,0.001767707,14865665.74,0.00410564,24772496.27,0.0046538,34677924.36,0.005471927,44583949.14,0.00607674,,,
8/10/2022,9:06:04,2313.448,37,4959884.39,0.001767061,14865669.49,0.00410536,24772500.78,0.004652753,34677930.91,0.005469253,44583954.64,0.00606526,,,
8/10/2022,9:06:05,2314.701,37,4959885.05,0.001766832,14865671.95,0.004105587,24772502,0.004652813,34677934.93,0.005470353,44583959.28,0.006061187,,,
8/10/2022,9:06:07,2316.207,37,4959885.49,0.001766468,14865673.28,0.004104753,24772504.2,0.00465378,34677937.89,0.00546964,44583963.68,0.00606,,,
8/10/2022,9:06:08,2317.271,37,4959885.87,0.001766261,14865674.41,0.004104047,24772506.37,0.004654747,34677940.01,0.005468247,44583967.99,0.006054513,,,
8/10/2022,9:06:09,2318.712,37,4959886.35,0.001766062,14865674.61,0.004102467,24772506.74,0.00465184,34677940.62,0.005463607,44583969.99,0.00604836,,,
8/10/2022,9:06:10,2319.959,37.01,4959886.62,0.001765858,14865674.98,0.004100673,24772508.22,0.004651747,34677941.78,0.005459327,44583970.31,0.0060476,,,
8/10/2022,9:06:12,2321.199,37.01,4959886.88,0.001765662,14865677.06,0.0041034,24772508.58,0.004647467,34677944.23,0.005459893,44583970.15,0.006044947,,,
8/10/2022,9:06:14,2323.707,37.01,4959887.59,0.001765292,14865680.71,0.004106227,24772508.65,0.00464178,34677947.49,0.00545888,44583983.12,0.00605174,,,
8/10/2022,9:06:15,2324.948,37.01,4959887.81,0.00176521,14865681.24,0.004105773,24772509.67,0.004641467,34677950.06,0.00546246,44583979.09,0.00604386,,,
8/10/2022,9:06:17,2326.208,37.01,4959888.09,0.001765032,14865680.89,0.00410336,24772510.14,0.0046393,34677951.73,0.005462353,44583982.29,0.006048573,,,
8/10/2022,9:06:18,2327.698,37.01,4959888.17,0.001764962,14865681.39,0.004102567,24772511.53,0.004639513,34677951.35,0.00546032,44583985.45,0.006053673,,,
8/10/2022,9:06:19,2328.764,37.01,4959888.31,0.001764804,14865681.18,0.00410082,24772512.64,0.00464058,34677952.14,0.00545852,44583982.47,0.00604718,,,
8/10/2022,9:06:20,2330.016,37.01,4959888.49,0.00176476,14865675.95,0.00408924,24772511.85,0.00463506,34677952.92,0.00545784,44583987.48,0.00605286,,,
8/10/2022,9:06:22,2331.451,37.01,4959888.73,0.001764689,14865676.13,0.00408882,24772513.1,0.004634687,34677954.87,0.005459727,44583991.61,0.00605982,,,
8/10/2022,9:06:23,2332.711,37,4959888.95,0.001764654,14865676.39,0.00408846,24772514.23,0.004634593,34677955.57,0.005458453,44583993.89,0.0060674,,,
8/10/2022,9:06:24,2333.95,37,4959889.01,0.001764627,14865677.43,0.004089047,24772514.86,0.004634453,34677956.29,0.00545868,44583995.88,0.006064707,,,
8/10/2022,9:06:26,2335.201,37,4959889.25,0.00176435,14865677.11,0.004086073,24772515.45,0.00463446,34677958.44,0.005460133,44583995.79,0.006068387,,,
8/10/2022,9:06:27,2336.707,37,4959889.47,0.001764254,14865680.22,0.00409072,24772515.08,0.00463122,34677959.11,0.005458973,44583997.41,0.00606602,,,
8/10/2022,9:06:27,2336.708,37,4959889.47,0.001764254,14865680.22,0.00409072,24772515.08,0.00463122,34677959.11,0.005458973,44583997.41,0.00606602,,,
8/10/2022,9:06:28,2337.71,37,4959889.66,0.001764038,14865681.13,0.004091487,24772515.1,0.004629467,34677962.74,0.005463673,44584001.7,0.00606676,,,
8/10/2022,9:06:30,2339.201,37,4959889.77,0.001763836,14865682,0.004091927,24772515.77,0.004626667,34677965.32,0.005463427,44584001.79,0.006062907,,,
8/10/2022,9:06:31,2340.217,37,4959890,0.001763664,14865681.96,0.004090573,24772517.36,0.004627353,34677968.95,0.005468733,44584001.46,0.006063007,,,
8/10/2022,9:06:32,2341.555,37,4959890.23,0.001763465,14865683.77,0.004093093,24772517.87,0.004625833,34677971.6,0.005472547,44584003.82,0.00606936,,,
8/10/2022,9:06:33,2342.99,37,4959890.67,0.001763345,14865686.07,0.00409648,24772518.79,0.004624907,34677972.35,0.005470747,44584003.46,0.006068147,,,
8/10/2022,9:06:34,2344.054,37,4959890.97,0.001763258,14865687.48,0.004097873,24772519.39,0.00462564,34677975.33,0.005474847,44584005.26,0.00606938,,,
8/10/2022,9:06:37,2346.77,37,4959891.27,0.001763051,14865687.08,0.00409528,24772520.91,0.004622253,34677976.22,0.0054713,44584011.38,0.006079047,,,
8/10/2022,9:06:38,2348.023,37,4959891.32,0.001762953,14865688.61,0.004097073,24772519.65,0.00461912,34677977.75,0.005472353,44584010.99,0.006074627,,,
8/10/2022,9:06:40,2349.26,37,4959891.53,0.00176283,14865688.65,0.004096807,24772520.34,0.004618133,34677978.12,0.00547094,44584013.5,0.00608108,,,
8/10/2022,9:06:41,2350.767,37,4959891.79,0.001762709,14865688.73,0.004095073,24772521.82,0.004618413,34677978.75,0.005468093,44584013.53,0.00607804,,,
8/10/2022,9:06:41,2350.768,37,4959891.79,0.001762709,14865688.73,0.004095073,24772521.82,0.004618413,34677978.75,0.005468093,44584013.53,0.00607804,,,
8/10/2022,9:06:43,2353.016,37,4959892.29,0.001762467,14865690.73,0.004096627,24772525.46,0.004621113,34677981.43,0.00546912,44584011.25,0.0060713,,,
8/10/2022,9:06:45,2354.271,37,4959892.61,0.001762249,14865688.57,0.004091333,24772526.42,0.004621133,34677983.03,0.005466593,44584011.56,0.006077133,,,
8/10/2022,9:06:46,2355.516,37,4959892.97,0.00176214,14865689.13,0.004091307,24772526.2,0.004620247,34677985.17,0.005468987,44584011.99,0.006081073,,,
8/10/2022,9:06:47,2357.021,37,4959893.18,0.001762009,14865688.67,0.004089193,24772527.2,0.00461902,34677986.47,0.00546612,44584012.57,0.006078467,,,
8/10/2022,9:06:49,2358.27,37,4959893.41,0.001761966,14865690.57,0.004092173,24772526.62,0.004616467,34677989.95,0.005470107,44584014.76,0.0060814,,,
8/10/2022,9:06:50,2359.515,37,4959893.43,0.001761981,14865691.55,0.00409356,24772527.68,0.004613373,34677991.8,0.005472653,44584014.08,0.006085187,,,
8/10/2022,9:06:51,2360.766,37,4959893.67,0.001761719,14865692.23,0.004093587,24772526.09,0.00461068,34677992.42,0.0054712,44584012.64,0.00607438,,,
8/10/2022,9:06:53,2362.261,37,4959893.92,0.001761658,14865692.29,0.00409336,24772527.36,0.004609773,34677993.5,0.005470913,44584013,0.00607338,,,
8/10/2022,9:06:53,2362.262,37,4959893.92,0.001761658,14865692.29,0.00409336,24772527.36,0.004609773,34677993.5,0.005470913,44584013,0.00607338,,,
8/10/2022,9:06:54,2363.281,37,4959894.08,0.001761584,14865692.04,0.004091913,24772527.68,0.004609307,34677995.51,0.00547192,44584015.35,0.00607748,,,
8/10/2022,9:06:55,2364.79,37.01,4959894.03,0.001761496,14865692.09,0.004091313,24772527.72,0.004607893,34677996.79,0.005470833,44584016.85,0.00607548,,,
8/10/2022,9:06:55,2364.791,37.01,4959894.03,0.001761496,14865692.09,0.004091313,24772527.72,0.004607893,34677996.79,0.005470833,44584016.85,0.00607548,,,
8/10/2022,9:06:56,2365.779,37,4959894.02,0.001761433,14865691.68,0.004089853,24772527.77,0.004606647,34677999.42,0.005472947,44584018.26,0.006078767,,,
8/10/2022,9:06:57,2367.107,37,4959894.27,0.00176125,14865691.38,0.00408884,24772527.47,0.00460432,34678001.49,0.005473187,44584021.37,0.00607926,,,
8/10/2022,9:06:59,2368.533,37,4959894.49,0.001761225,14865691.14,0.004086173,24772527.54,0.004602253,34678001.85,0.00547108,44584021.97,0.006077287,,,
8/10/2022,9:07:00,2369.6,37,4959894.81,0.001760987,14865691.56,0.004085973,24772526.5,0.004599227,34678004.66,0.005475353,44584023.02,0.00607542,,,
8/10/2022,9:07:01,2371.031,37,4959894.86,0.001760968,14865692.58,0.00408638,24772527.49,0.004599207,34678006.2,0.005478053,44584023.14,0.006070307,,,
8/10/2022,9:07:03,2372.287,37,4959895.09,0.001760706,14865691.28,0.004083907,24772527.9,0.004599193,34678006.93,0.005478033,44584022.84,0.006070607,,,
8/10/2022,9:07:04,2373.787,37,4959895.29,0.00176064,14865691.54,0.00408316,24772527.34,0.004595833,34678006.63,0.00547632,44584022.14,0.0060685,,,
8/10/2022,9:07:04,2373.788,37,4959895.29,0.00176064,14865691.54,0.00408316,24772527.34,0.004595833,34678006.63,0.00547632,44584022.14,0.0060685,,,
8/10/2022,9:07:05,2374.791,37,4959895.41,0.001760446,14865690.86,0.004081193,24772527.45,0.00459548,34678007.39,0.005475413,44584021.48,0.006064807,,,
8/10/2022,9:07:06,2376.032,37,4959895.55,0.001760356,14865689.58,0.0040782,24772527.42,0.004592907,34678008.76,0.00547584,44584018.87,0.006060053,,,
8/10/2022,9:07:08,2377.536,37,4959895.62,0.001760222,14865689.01,0.004076233,24772528.43,0.00459662,34678007.77,0.00547092,44584019.58,0.00606192,,,
8/10/2022,9:07:08,2377.538,37,4959895.62,0.001760222,14865689.01,0.004076233,24772528.43,0.00459662,34678007.77,0.00547092,44584019.58,0.00606192,,,
8/10/2022,9:07:09,2378.601,37,4959895.65,0.001759868,14865688.82,0.004074553,24772529.75,0.00459704,34678008.7,0.005470413,44584020.3,0.00605904,,,
8/10/2022,9:07:10,2379.886,37,4959895.79,0.001759725,14865687.87,0.004072767,24772529.97,0.004593633,34678008.07,0.005466447,44584017.8,0.00605152,,,
8/10/2022,9:07:11,2381.111,37,4959895.85,0.001759671,14865685.33,0.00406664,24772529.24,0.0045902,34678008.37,0.005466393,44584017.32,0.00604644,,,
8/10/2022,9:07:13,2382.37,37,4959895.97,0.001759543,14865685.36,0.004065647,24772529.34,0.004589813,34678012.8,0.00547016,44584020.27,0.006048247,,,
8/10/2022,9:07:14,2383.614,37,4959896.41,0.001759437,14865686.31,0.00406654,24772529.92,0.00458998,34678016.2,0.005475293,44584019.82,0.00604784,,,
8/10/2022,9:07:15,2385.048,37,4959896.67,0.001759107,14865687.21,0.004066827,24772530.09,0.004591493,34678016.84,0.005474693,44584020.07,0.006046147,,,
8/10/2022,9:07:17,2386.302,37,4959896.84,0.001758966,14865688.32,0.00406768,24772530.84,0.004590847,34678017.65,0.00547518,44584022.43,0.006045227,,,
8/10/2022,9:07:18,2387.54,37,4959896.98,0.001758827,14865688.06,0.004066207,24772531.38,0.004590313,34678018.45,0.005473813,44584021.13,0.006040393,,,
8/10/2022,9:07:19,2388.799,37,4959897.23,0.001758535,14865689.23,0.004067253,24772532.79,0.004591333,34678019.54,0.00547132,44584022.62,0.006040893,,,
8/10/2022,9:07:21,2390.293,37,4959897.41,0.001758337,14865690.26,0.00406786,24772534.02,0.00459118,34678020.46,0.005470067,44584026.73,0.006043493,,,
8/10/2022,9:07:21,2390.294,37,4959897.41,0.001758337,14865690.26,0.00406786,24772534.02,0.00459118,34678020.46,0.005470067,44584026.73,0.006043493,,,
8/10/2022,9:07:22,2391.547,37,4959897.61,0.001758225,14865690.97,0.004069173,24772535.13,0.004590893,34678022.78,0.005471593,44584026.27,0.00604354,,,
8/10/2022,9:07:22,2391.548,37,4959897.61,0.001758225,14865690.97,0.004069173,24772535.13,0.004590893,34678022.78,0.005471593,44584026.27,0.00604354,,,
8/10/2022,9:07:23,2392.543,37,4959897.97,0.001758048,14865691.02,0.004068507,24772534.39,0.004587733,34678024.45,0.005472747,44584029.27,0.006044193,,,
8/10/2022,9:07:24,2394.05,37,4959898.18,0.001757905,14865692.57,0.004070493,24772535.09,0.004589673,34678026.35,0.005473607,44584026.04,0.006039707,,,
8/10/2022,9:07:25,2395.112,37,4959898.35,0.001757767,14865693.46,0.004070313,24772536.29,0.004591013,34678027.86,0.005474293,44584027.15,0.006037433,,,
8/10/2022,9:07:27,2396.39,37,4959898.37,0.001757738,14865692.91,0.004069073,24772536.63,0.00458922,34678030.24,0.005475187,44584027.13,0.006031713,,,
8/10/2022,9:07:28,2397.814,37,4959898.53,0.001757428,14865692.55,0.0040676,24772535.75,0.004587747,34678030.09,0.005474053,44584028.3,0.006033907,,,
8/10/2022,9:07:29,2399.058,37,4959898.69,0.001757367,14865692.38,0.00406706,24772536.51,0.00458752,34678030.49,0.005473627,44584031.72,0.006031747,,,
8/10/2022,9:07:31,2400.32,37,4959898.59,0.001757245,14865690.18,0.004062307,24772537.77,0.0045898,34678028.79,0.005468947,44584029.64,0.00603168,,,
8/10/2022,9:07:32,2401.557,37,4959898.82,0.001757168,14865689.96,0.004061247,24772536.93,0.004589227,34678028.78,0.005466073,44584031.21,0.006031707,,,
8/10/2022,9:07:33,2402.817,37,4959899.15,0.001757094,14865689.6,0.004060693,24772538,0.004590373,34678030.08,0.005467407,44584033.82,0.00603414,,,
8/10/2022,9:07:34,2404.06,37,4959899.29,0.001756977,14865689.51,0.004059647,24772537.96,0.004589627,34678030.61,0.005466547,44584038.97,0.006037527,,,
8/10/2022,9:07:36,2405.315,37,4959899.42,0.001756777,14865689.27,0.004058927,24772538.12,0.004589833,34678031.01,0.00546524,44584039.04,0.006024733,,,
8/10/2022,9:07:37,2406.646,37,4959899.45,0.001756632,14865689.91,0.004059227,24772536.99,0.004588487,34678032.06,0.005464353,44584038.5,0.0060264,,,
8/10/2022,9:07:38,2407.881,37,4959899.64,0.00175659,14865690.08,0.00405848,24772537.37,0.0045884,34678031.77,0.00546296,44584039.58,0.00602978,,,
8/10/2022,9:07:40,2409.312,37,4959899.88,0.001756606,14865691.27,0.004059327,24772538.23,0.004590113,34678033.34,0.00546582,44584038.57,0.006016093,,,
8/10/2022,9:07:41,2410.574,37,4959900.05,0.001756522,14865690.73,0.004057713,24772537.78,0.0045896,34678031.98,0.005460413,44584037.22,0.00601586,,,
8/10/2022,9:07:42,2411.848,37,4959900.27,0.001756407,14865691.16,0.004057913,24772539.34,0.004591767,34678031.63,0.005459973,44584036.06,0.006010987,,,
8/10/2022,9:07:44,2413.361,37,4959900.49,0.001756377,14865692.85,0.004059573,24772540.03,0.004589753,34678032.61,0.005460607,44584036.25,0.006002567,,,
8/10/2022,9:07:44,2413.361,37,4959900.49,0.001756377,14865692.85,0.004059573,24772540.03,0.004589753,34678032.61,0.005460607,44584036.25,0.006002567,,,
8/10/2022,9:07:45,2414.362,37,4959900.59,0.001756365,14865689.95,0.004054093,24772539.24,0.00459036,34678035.46,0.005465527,44584038.54,0.00600836,,,
8/10/2022,9:07:46,2415.61,37,4959900.75,0.001756303,14865691.62,0.004056607,24772539.75,0.004591533,34678037.04,0.005465013,44584041.08,0.00600944,,,
8/10/2022,9:07:47,2416.867,37,4959900.91,0.001756205,14865692.15,0.004056853,24772540.67,0.004590193,34678037.29,0.005466713,44584042.21,0.006003493,,,
8/10/2022,9:07:50,2419.433,37,4959900.99,0.001756171,14865694.77,0.004060293,24772543.43,0.004590313,34678036.7,0.005465433,44584040.17,0.005987773,,,
8/10/2022,9:07:51,2420.682,37,4959901.2,0.001756168,14865695.7,0.004060747,24772543.97,0.004593153,34678038.03,0.005466153,44584041.78,0.005988107,,,
8/10/2022,9:07:52,2421.935,37,4959901.27,0.001756099,14865694.51,0.004057473,24772545.66,0.0045931,34678037.31,0.00546528,44584042.98,0.00598906,,,
8/10/2022,9:07:54,2423.38,37,4959901.47,0.001756036,14865695.42,0.00405794,24772546.51,0.00459618,34678036.18,0.005459907,44584046.52,0.005986913,,,
8/10/2022,9:07:55,2424.483,37,4959901.44,0.001756029,14865695.68,0.004058307,24772548.35,0.004597733,34678036.38,0.00545868,44584045.56,0.005986067,,,
8/10/2022,9:07:56,2425.876,37,4959901.64,0.001756007,14865696.18,0.004058567,24772549.08,0.00459854,34678037.62,0.005460433,44584044.69,0.005985053,,,
8/10/2022,9:07:57,2427.132,37,4959901.73,0.001756032,14865697.37,0.004059453,24772550.91,0.00459868,34678038.13,0.0054611,44584046.25,0.005981967,,,
8/10/2022,9:07:59,2428.378,37,4959901.97,0.001755998,14865699.78,0.004062433,24772551.48,0.004597453,34678036.7,0.005458413,44584041.96,0.00597424,,,
8/10/2022,9:08:03,2432.202,37,4959902.36,0.001756209,14865703.72,0.0040666,24772554.78,0.00459846,34678036.51,0.00545556,44584043.15,0.00597302,,,
8/10/2022,9:08:04,2433.625,37,4959902.45,0.001756394,14865704.56,0.004067867,24772556.57,0.004598987,34678037.86,0.00545584,44584041.57,0.005968833,,,
8/10/2022,9:08:05,2434.878,37,4959902.75,0.001756397,14865704.87,0.0040683,24772558.01,0.004599727,34678038.26,0.00545442,44584042.57,0.005972007,,,
8/10/2022,9:08:06,2436.131,37,4959902.73,0.001756529,14865706.56,0.004069913,24772559.02,0.004599453,34678038.41,0.005454647,44584047.3,0.005975593,,,
8/10/2022,9:08:08,2437.383,37,4959902.95,0.00175661,14865707.85,0.004071753,24772560.2,0.004599053,34678039.76,0.005456273,44584048.96,0.005975767,,,
8/10/2022,9:08:09,2438.618,37,4959903.03,0.001756599,14865709.21,0.004072967,24772560.21,0.004599273,34678041.03,0.00545836,44584048.26,0.005976953,,,
8/10/2022,9:08:10,2440.124,37,4959903.16,0.001756683,14865710.64,0.004073793,24772560.55,0.004597067,34678041.04,0.005459667,44584051.88,0.005981167,,,
8/10/2022,9:08:10,2440.126,37,4959903.16,0.001756683,14865710.64,0.004073793,24772560.55,0.004597067,34678041.04,0.005459667,44584051.88,0.005981167,,,
8/10/2022,9:08:12,2441.379,37,4959903.34,0.001756725,14865711.32,0.004074347,24772561.08,0.004594793,34678043.04,0.005463207,44584049.24,0.005968393,,,
8/10/2022,9:08:12,2441.382,37,4959903.34,0.001756725,14865711.32,0.004074347,24772561.08,0.004594793,34678043.04,0.005463207,44584049.24,0.005968393,,,
8/10/2022,9:08:13,2442.38,37,4959903.67,0.001756966,14865712.4,0.0040769,24772561.52,0.004591407,34678043.57,0.00546326,44584051.33,0.00597148,,,
8/10/2022,9:08:14,2443.625,37,4959903.8,0.001757206,14865711.86,0.00407382,24772561.48,0.004592587,34678044.77,0.005464153,44584050.77,0.005971413,,,
8/10/2022,9:08:15,2444.881,37,4959904.09,0.001757228,14865714.15,0.004077287,24772562.52,0.004593727,34678045.49,0.005464367,44584052.73,0.005974293,,,
8/10/2022,9:08:17,2446.217,37,4959904.19,0.001757419,14865715.77,0.004079527,24772562.56,0.004591,34678043.62,0.00546184,44584054.8,0.00597846,,,
8/10/2022,9:08:18,2447.635,37,4959904.12,0.001757557,14865716.94,0.004080727,24772562.94,0.00459092,34678041.81,0.005457447,44584057.66,0.005980547,,,
8/10/2022,9:08:19,2448.699,37,4959904.09,0.001757763,14865717.19,0.0040806,24772563.76,0.004592547,34678040.29,0.005453487,44584059.1,0.00598354,,,
8/10/2022,9:08:20,2449.978,37,4959904.21,0.001757876,14865715.65,0.004076867,24772565.29,0.004594327,34678039.39,0.00545218,44584061.33,0.00598654,,,
8/10/2022,9:08:22,2451.402,37,4959904.19,0.001757986,14865715.72,0.0040766,24772566.9,0.004594707,34678039.54,0.00545162,44584061.7,0.00598928,,,
8/10/2022,9:08:23,2452.656,37,4959904.31,0.001758052,14865715.77,0.004076187,24772565.74,0.004593653,34678041.04,0.005453487,44584065.91,0.00599254,,,
8/10/2022,9:08:24,2453.91,37,4959904.41,0.001758218,14865715.91,0.0040762,24772566.66,0.00459176,34678041.27,0.00545392,44584062.81,0.005983767,,,
8/10/2022,9:08:25,2455.151,37,4959904.54,0.0017582,14865717.71,0.00407838,24772567.38,0.004592707,34678038.11,0.005446407,44584065.86,0.005981707,,,
8/10/2022,9:08:27,2456.41,37,4959904.67,0.001758196,14865718.96,0.00408002,24772568.22,0.004590753,34678038.29,0.00544584,44584067.69,0.005989833,,,
8/10/2022,9:08:28,2457.907,37,4959904.87,0.001758243,14865720.24,0.004081207,24772568.71,0.0045907,34678038.82,0.005446233,44584067.68,0.005985633,,,
8/10/2022,9:08:28,2457.908,37,4959904.87,0.001758243,14865720.24,0.004081207,24772568.71,0.0045907,34678038.82,0.005446233,44584067.68,0.005985633,,,
8/10/2022,9:08:29,2458.912,37,4959904.83,0.001758229,14865720.99,0.00408234,24772569.78,0.004590807,34678039.3,0.0054453,44584068.61,0.005977393,,,
8/10/2022,9:08:30,2460.163,37,4959905.07,0.001758191,14865722.21,0.004083407,24772571.17,0.004592107,34678037.46,0.00544348,44584071.88,0.005980347,,,
8/10/2022,9:08:32,2461.466,37,4959905.11,0.001758397,14865722.97,0.004084153,24772570.79,0.004589907,34678038.88,0.005444287,44584067.13,0.005971227,,,
8/10/2022,9:08:33,2462.718,37,4959905.3,0.001758442,14865724.56,0.004085207,24772571.93,0.00458884,34678039.74,0.005445,44584067.8,0.005973507,,,
8/10/2022,9:08:34,2463.971,37,4959905.66,0.001758548,14865726.65,0.00408854,24772573.48,0.004589207,34678041.79,0.00544588,44584067.69,0.00597026,,,
8/10/2022,9:08:37,2466.66,37,4959905.83,0.001758549,14865726.38,0.004085613,24772575.01,0.004589647,34678039.79,0.005439127,44584063.33,0.005964233,,,
8/10/2022,9:08:38,2467.9,37,4959906.02,0.001758675,14865726.78,0.00408592,24772575.6,0.0045894,34678040.07,0.005439733,44584062.04,0.005961133,,,
8/10/2022,9:08:39,2469.158,37,4959906.15,0.00175892,14865728.75,0.00408946,24772576.94,0.00458932,34678040.58,0.00544058,44584063.9,0.005967287,,,
8/10/2022,9:08:41,2470.413,37,4959906.23,0.001759115,14865730.04,0.004091113,24772577.84,0.004588367,34678040.14,0.00544276,44584068.11,0.005973613,,,
8/10/2022,9:08:43,2472.908,37,4959906.31,0.001759185,14865730.62,0.004091213,24772578.6,0.004587033,34678042.25,0.005440127,44584068.67,0.00596924,,,
8/10/2022,9:08:45,2474.232,37,4959906.29,0.00175905,14865731.57,0.004092407,24772579.54,0.00458656,34678043.04,0.00544236,44584072.89,0.005973127,,,
8/10/2022,9:08:46,2475.471,37,4959906.41,0.001759087,14865732.75,0.004094127,24772579.49,0.00458318,34678044.45,0.005440967,44584076.25,0.005979353,,,
8/10/2022,9:08:48,2478.159,37,4959906.73,0.00175921,14865734.28,0.0040955,24772581.97,0.004584127,34678043.29,0.005437393,44584072.95,0.00597264,,,
8/10/2022,9:08:50,2479.411,37,4959906.89,0.001759341,14865735,0.004095667,24772581.65,0.004581147,34678042.71,0.0054378,44584075.16,0.00597796,,,
8/10/2022,9:08:51,2480.652,37,4959906.75,0.001759369,14865735.76,0.00409582,24772581.76,0.00458044,34678041.85,0.005433133,44584074.73,0.005977453,,,
