Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4
2022-08-10,09:14:34,2823.857,37.0,4959918.19,0.0017584798228366054,14865806.29,0.004164693333333334,24772599.48,0.0045427,34678040.46,0.005438773333333333,44584083.71,0.005982433333333334
2022-08-10,09:14:34,2823.858,37.0,4959918.19,0.0017584798228366054,14865806.29,0.004164693333333334,24772599.48,0.0045427,34678040.46,0.005438773333333333,44584083.71,0.005982433333333334
2022-08-10,09:14:35,2824.928,37.0,4959918.12,0.0017585481778854132,14865806.3,0.00416458,24772599.5,0.004542426666666668,34678041.8,0.005441173333333334,44584089.15,0.00599316
2022-08-10,09:14:36,2826.181,37.0,4959917.99,0.001758614831111481,14865805.49,0.004163593333333333,24772599.1,0.0045410400000000005,34678041.45,0.005438740000000001,44584090.38,0.005996253333333333
2022-08-10,09:14:38,2827.616,37.0,4959918.07,0.00175856780378428,14865805.63,0.004164006666666668,24772599.4,0.004540593333333334,34678042.06,0.005441113333333334,44584091.02,0.005998086666666667
2022-08-10,09:14:39,2828.704,37.0,4959918.08,0.001758577358682398,14865805.82,0.004164846666666667,24772599.07,0.004539206666666668,34678041.98,0.005443633333333333,44584086.43,0.005989060000000001
2022-08-10,09:14:40,2830.122,37.0,4959918.19,0.0017585978471995644,14865806.17,0.004165693333333334,24772599.74,0.004540466666666667,34678043.43,0.005444753333333335,44584089.3,0.005994786666666666
2022-08-10,09:14:42,2831.37,37.0,4959918.15,0.0017585854306017674,14865806.69,0.004165913333333333,24772600.54,0.004542093333333334,34678041.57,0.005442486666666667,44584086.64,0.00598988
2022-08-10,09:14:43,2832.634,37.0,4959918.08,0.0017586785240053635,14865807.89,0.004167720000000001,24772599.48,0.004539406666666667,34678042.37,0.00544342,44584086.77,0.005991366666666668
2022-08-10,09:14:44,2833.88,37.0,4959917.91,0.0017587241578830906,14865809.31,0.00417026,24772600.34,0.004541140000000001,34678041.74,0.00543818,44584087.06,0.005993000000000002
2022-08-10,09:14:48,2837.69,37.0,4959918.03,0.0017586428168244227,14865806.65,0.0041654533333333335,24772599.88,0.004541306666666667,34678037.61,0.00543138,44584088.03,0.005995813333333334
2022-08-10,09:14:49,2838.945,37.0,4959918.25,0.0017584766518451522,14865807.94,0.0041667200000000005,24772601.03,0.004543120000000001,34678035.42,0.005427253333333334,44584090.79,0.006001666666666667
2022-08-10,09:14:50,2840.188,37.0,4959918.53,0.001758592467396508,14865805.56,0.004162333333333334,24772601.25,0.004543786666666667,34678035.81,0.005428753333333334,44584087.63,0.005996133333333333
2022-08-10,09:14:54,2844.126,37.0,4959918.57,0.0017587472812402437,14865805.21,0.004161473333333334,24772600.93,0.004543640000000001,34678035.67,0.005427846666666667,44584081.84,0.0059864
2022-08-10,09:14:56,2845.379,37.0,4959918.45,0.0017588637807249344,14865804.63,0.004160120000000001,24772601.17,0.004545700000000001,34678036.54,0.005430766666666666,44584081.25,0.005986046666666668
2022-08-10,09:14:57,2846.87,37.0,4959918.37,0.0017589131021776363,14865805.11,0.00416108,24772600.93,0.004544606666666668,34678037.44,0.005430806666666666,44584084.93,0.005993213333333335
2022-08-10,09:14:57,2846.871,37.0,4959918.37,0.0017589131021776363,14865805.11,0.00416108,24772600.93,0.004544606666666668,34678037.44,0.005430806666666666,44584084.93,0.005993213333333335
2022-08-10,09:14:58,2847.936,37.0,4959918.42,0.0017589919016112328,14865806.73,0.004163973333333334,24772600.98,0.004542760000000001,34678038.17,0.00543314,44584080.84,0.005986620000000001
2022-08-10,09:15:00,2849.194,37.0,4959918.32,0.0017590307139521034,14865807.63,0.004166226666666667,24772601.33,0.004543866666666667,34678035.93,0.005427060000000001,44584083.67,0.0059918666666666665
2022-08-10,09:15:01,2850.441,37.0,4959918.48,0.0017590309808512036,14865807.36,0.004164493333333335,24772601.95,0.004545480000000001,34678034.94,0.0054234266666666675,44584083.52,0.005991846666666668
2022-08-10,09:15:02,2851.69,37.0,4959918.48,0.0017591831497210204,14865806.35,0.00416308,24772602.19,0.00454544,34678033.1,0.005420080000000001,44584086.38,0.00599732
2022-08-10,09:15:04,2853.371,37.0,4959918.65,0.0017592874411745125,14865806.87,0.00416294,24772601.28,0.004544153333333334,34678032.85,0.005417973333333334,44584083.05,0.005991200000000001
2022-08-10,09:15:04,2853.371,37.0,4959918.65,0.0017592874411745125,14865806.87,0.00416294,24772601.28,0.004544153333333334,34678032.85,0.005417973333333334,44584083.05,0.005991200000000001
2022-08-10,09:15:06,2855.875,37.0,4959918.7,0.0017593192173726362,14865805.35,0.004161373333333334,24772601.41,0.004544506666666667,34678034.29,0.005417946666666669,44584083.55,0.005994073333333335
2022-08-10,09:15:06,2855.875,37.0,4959918.7,0.0017593192173726362,14865805.35,0.004161373333333334,24772601.41,0.004544506666666667,34678034.29,0.005417946666666669,44584083.55,0.005994073333333335
2022-08-10,09:15:07,2856.882,37.0,4959918.44,0.0017593980915883124,14865806.41,0.004162860000000001,24772601.31,0.004543966666666668,34678033.99,0.005418440000000001,44584082.19,0.005991313333333335
2022-08-10,09:15:08,2858.131,37.0,4959918.41,0.0017592850307543517,14865807.07,0.004164486666666667,24772602.02,0.004543646666666667,34678032.44,0.0054180266666666674,44584083.08,0.005992453333333334
2022-08-10,09:15:10,2859.636,37.0,4959918.43,0.001759229015283566,14865806.25,0.0041632000000000014,24772601.93,0.004545006666666667,34678032.95,0.005417193333333333,44584082.99,0.005991786666666668
2022-08-10,09:15:10,2859.639,37.0,4959918.43,0.001759229015283566,14865806.25,0.0041632000000000014,24772601.93,0.004545006666666667,34678032.95,0.005417193333333333,44584082.99,0.005991786666666668
2022-08-10,09:15:11,2860.634,37.0,4959918.39,0.0017592073049029957,14865805.64,0.004162493333333334,24772601.62,0.00454296,34678033.21,0.005417546666666666,44584082.14,0.0059902466666666675
2022-08-10,09:15:12,2861.937,37.0,4959918.46,0.0017593063362836964,14865806.82,0.004163440000000001,24772601.43,0.004542540000000001,34678033.36,0.005418593333333333,44584079.47,0.005985700000000002
2022-08-10,09:15:13,2863.192,37.0,4959918.64,0.00175929035868089,14865806.73,0.004163893333333334,24772602.55,0.00454516,34678032.31,0.00541658,44584078.11,0.005983566666666667
2022-08-10,09:15:15,2864.447,37.0,4959918.62,0.0017594091059419078,14865805.07,0.004162333333333334,24772602.89,0.004544493333333333,34678032.66,0.005418566666666667,44584078.29,0.005983920000000001
2022-08-10,09:15:19,2868.623,37.0,4959918.45,0.001759326884598999,14865805.7,0.004163226666666667,24772603.07,0.004543793333333334,34678032.64,0.005414573333333332,44584077.05,0.0059833199999999994
2022-08-10,09:15:19,2868.624,37.0,4959918.45,0.001759326884598999,14865805.7,0.004163226666666667,24772603.07,0.004543793333333334,34678032.64,0.005414573333333332,44584077.05,0.0059833199999999994
2022-08-10,09:15:20,2869.621,37.0,4959918.51,0.0017593623468292942,14865805.01,0.004162760000000001,24772603.14,0.004541580000000001,34678032.56,0.0054151933333333345,44584075.34,0.0059808866666666675
2022-08-10,09:15:21,2870.877,37.0,4959918.53,0.0017593322803743,14865803.94,0.004161993333333333,24772602.55,0.004541053333333334,34678032.86,0.005414426666666667,44584076.99,0.005984306666666668
2022-08-10,09:15:22,2872.132,37.0,4959918.55,0.0017592792160815065,14865803.16,0.004160326666666668,24772601.71,0.00453966,34678033.67,0.005415006666666667,44584076.25,0.005982540000000001
2022-08-10,09:15:24,2873.623,37.0,4959918.57,0.0017593039535033334,14865802.92,0.00415846,24772602.88,0.004542086666666668,34678033.36,0.005415173333333334,44584079.31,0.0059886800000000006
2022-08-10,09:15:25,2874.686,37.0,4959918.63,0.0017594217972435123,14865801.33,0.004156173333333334,24772603.49,0.004543846666666667,34678033.06,0.005413473333333334,44584073.52,0.005978333333333335
2022-08-10,09:15:26,2876.126,37.0,4959918.55,0.0017594570508468156,14865801.73,0.004156246666666668,24772603.41,0.004545333333333334,34678031.89,0.005411453333333335,44584077.72,0.005985820000000002
2022-08-10,09:15:29,2878.871,37.0,4959918.26,0.0017595430522936337,14865800.24,0.004154893333333333,24772603.86,0.004546566666666667,34678036.84,0.005416893333333335,44584083.29,0.005996940000000001
2022-08-10,09:15:29,2878.871,37.0,4959918.26,0.0017595430522936337,14865800.24,0.004154893333333333,24772603.86,0.004546566666666667,34678036.84,0.005416893333333335,44584083.29,0.005996940000000001
2022-08-10,09:15:30,2880.12,37.0,4959918.19,0.0017594748781706955,14865800.84,0.004156353333333334,24772602.82,0.0045444000000000005,34678036.25,0.005419093333333334,44584082.99,0.005997573333333334
2022-08-10,09:15:30,2880.121,37.0,4959918.19,0.0017594748781706955,14865800.84,0.004156353333333334,24772602.82,0.0045444000000000005,34678036.25,0.005419093333333334,44584082.99,0.005997573333333334
2022-08-10,09:15:33,2882.371,37.0,4959918.0,0.0017593631963278792,14865799.85,0.004153226666666667,24772601.7,0.004542826666666667,34678037.65,0.005421540000000002,44584081.99,0.005994686666666668
2022-08-10,09:15:34,2883.884,37.0,4959917.95,0.0017593179324517836,14865800.24,0.004153886666666667,24772602.55,0.004542040000000001,34678036.81,0.005421333333333334,44584078.63,0.005988520000000001
2022-08-10,09:15:34,2883.885,37.0,4959917.95,0.0017593179324517836,14865800.24,0.004153886666666667,24772602.55,0.004542040000000001,34678036.81,0.005421333333333334,44584078.63,0.005988520000000001
2022-08-10,09:15:35,2884.873,37.0,4959918.06,0.0017593535170835448,14865802.27,0.0041565533333333335,24772603.12,0.004543646666666667,34678036.66,0.0054218066666666676,44584076.72,0.005985666666666667
2022-08-10,09:15:36,2886.131,37.0,4959918.18,0.0017592988128063087,14865801.39,0.004155146666666667,24772603.23,0.004543513333333333,34678037.14,0.0054226866666666675,44584076.57,0.00598594
2022-08-10,09:15:38,2887.444,37.0,4959918.29,0.0017593384734130965,14865799.77,0.004153413333333334,24772603.34,0.004543633333333333,34678038.92,0.0054236733333333335,44584076.44,0.005985593333333334
2022-08-10,09:15:39,2888.701,37.0,4959918.23,0.0017593694535420902,14865798.73,0.004151080000000001,24772604.12,0.004545073333333334,34678039.08,0.005423953333333334,44584075.98,0.005984706666666667
2022-08-10,09:15:40,2889.939,37.0,4959918.41,0.0017592558640776952,14865799.74,0.004151946666666666,24772604.15,0.004545740000000001,34678040.67,0.005427853333333333,44584078.73,0.005989500000000001
2022-08-10,09:15:42,2891.634,37.0,4959918.37,0.001759239294382334,14865800.59,0.004153173333333334,24772604.25,0.004546453333333334,34678039.9,0.005425493333333333,44584075.3,0.005983353333333334
2022-08-10,09:15:42,2891.635,37.0,4959918.37,0.001759239294382334,14865800.59,0.004153173333333334,24772604.25,0.004546453333333334,34678039.9,0.005425493333333333,44584075.3,0.005983353333333334
2022-08-10,09:15:43,2892.872,37.0,4959918.44,0.0017592981085374332,14865802.89,0.004156106666666667,24772602.8,0.004543233333333334,34678040.22,0.005425700000000001,44584078.01,0.005988666666666667
2022-08-10,09:15:43,2892.873,37.0,4959918.44,0.0017592981085374332,14865802.89,0.004156106666666667,24772602.8,0.004543233333333334,34678040.22,0.005425700000000001,44584078.01,0.005988666666666667
2022-08-10,09:15:44,2893.872,37.0,4959918.41,0.0017591389684440944,14865802.07,0.004154613333333334,24772602.92,0.004544206666666667,34678039.4,0.005426246666666669,44584075.95,0.005984273333333334
2022-08-10,09:15:45,2895.128,37.0,4959918.35,0.0017591378815787226,14865800.63,0.004152246666666667,24772602.28,0.004542533333333334,34678040.89,0.005428446666666667,44584076.1,0.005985006666666668
2022-08-10,09:15:47,2896.382,37.0,4959918.32,0.0017590580123363626,14865801.23,0.004152253333333333,24772602.73,0.004543673333333334,34678039.12,0.005426866666666668,44584075.44,0.005983680000000002
2022-08-10,09:15:48,2897.623,37.0,4959918.35,0.0017590066280320973,14865801.47,0.0041513466666666665,24772601.74,0.004541193333333334,34678040.49,0.005431606666666668,44584075.61,0.00598368
2022-08-10,09:15:49,2899.13,37.0,4959918.25,0.0017590762688723146,14865802.59,0.004152833333333335,24772601.91,0.004540593333333334,34678042.18,0.005438406666666666,44584077.04,0.005986559999999999
2022-08-10,09:15:49,2899.131,37.0,4959918.25,0.0017590762688723146,14865802.59,0.004152833333333335,24772601.91,0.004540593333333334,34678042.18,0.005438406666666666,44584077.04,0.005986559999999999
2022-08-10,09:15:50,2900.128,37.0,4959918.33,0.0017591852139705979,14865802.55,0.004153213333333334,24772602.55,0.004542206666666668,34678044.85,0.005441866666666669,44584081.13,0.005994213333333334
2022-08-10,09:15:52,2901.62,37.0,4959918.25,0.0017592104061066919,14865803.63,0.004155786666666667,24772602.8,0.004542480000000001,34678044.95,0.005440013333333332,44584082.69,0.005997726666666667
2022-08-10,09:15:53,2902.719,37.0,4959918.25,0.0017592739531496723,14865803.42,0.004155066666666667,24772602.25,0.004540726666666667,34678046.64,0.005442393333333333,44584082.69,0.005996046666666668
2022-08-10,09:15:54,2903.952,37.0,4959917.83,0.0017593070814415196,14865804.72,0.004157706666666667,24772600.28,0.0045394933333333335,34678043.52,0.005443733333333332,44584080.68,0.00600172
2022-08-10,09:15:57,2906.873,37.0,4959917.47,0.001759544111981498,14865803.77,0.004159540000000001,24772596.6,0.0045376,34678038.98,0.00543976,44584079.95,0.006015960000000002
2022-08-10,09:15:57,2906.873,37.0,4959917.47,0.001759544111981498,14865803.77,0.004159540000000001,24772596.6,0.0045376,34678038.98,0.00543976,44584079.95,0.006015960000000002
2022-08-10,09:15:58,2907.873,37.0,4959917.11,0.0017597727844771438,14865803.05,0.004161353333333334,24772590.77,0.004534860000000001,34678034.95,0.005442846666666667,44584076.83,0.006030393333333335
2022-08-10,09:15:59,2909.126,37.0,4959916.69,0.001760035405113455,14865800.98,0.004162013333333334,24772587.44,0.004533233333333334,34678030.85,0.005440940000000001,44584074.61,0.00603476
2022-08-10,09:16:01,2910.386,37.0,4959916.02,0.0017603279275022327,14865799.76,0.00416182,24772586.25,0.004534313333333334,34678027.61,0.0054410533333333335,44584067.54,0.00604056
2022-08-10,09:16:02,2911.879,36.99,4959915.38,0.0017604328262887897,14865795.56,0.0041608266666666675,24772580.49,0.004533086666666668,34678021.16,0.005440953333333334,44584064.1,0.006056333333333335
2022-08-10,09:16:02,2911.881,36.99,4959915.38,0.0017604328262887897,14865795.56,0.0041608266666666675,24772580.49,0.004533086666666668,34678021.16,0.005440953333333334,44584064.1,0.006056333333333335
2022-08-10,09:16:05,2914.381,36.99,4959914.07,0.0017611542092944871,14865791.59,0.00416046,24772573.67,0.0045318066666666665,34678017.31,0.005450713333333334,44584056.54,0.0060796800000000005
2022-08-10,09:16:06,2915.622,36.99,4959913.05,0.0017614894737992372,14865787.85,0.004160919999999999,24772566.28,0.00452782,34678012.25,0.00545796,44584050.36,0.006095453333333334
2022-08-10,09:16:07,2916.871,36.99,4959912.42,0.0017619199400769484,14865785.07,0.004160113333333333,24772562.59,0.0045273200000000005,34678007.89,0.005459366666666668,44584048.13,0.006100106666666668
2022-08-10,09:16:09,2918.383,36.99,4959911.46,0.0017623529567078317,14865782.75,0.00416038,24772558.1,0.004526813333333334,34678001.01,0.005458793333333333,44584041.27,0.006117313333333334
2022-08-10,09:16:09,2918.385,36.99,4959911.46,0.0017623529567078317,14865782.75,0.00416038,24772558.1,0.004526813333333334,34678001.01,0.005458793333333333,44584041.27,0.006117313333333334
2022-08-10,09:16:10,2919.371,36.99,4959910.7,0.0017627104801514685,14865779.45,0.00416106,24772551.1,0.004526280000000001,34677993.8,0.005461886666666669,44584033.51,0.0061336133333333345
2022-08-10,09:16:13,2923.187,36.99,4959908.27,0.001764077410910192,14865770.44,0.0041635533333333336,24772537.15,0.004526773333333334,34677977.13,0.005468053333333333,44584019.03,0.006178540000000002
2022-08-10,09:16:15,2924.633,36.99,4959907.55,0.0017646655605906372,14865767.56,0.00416284,24772533.45,0.004527693333333333,34677972.74,0.005467226666666668,44584014.43,0.006179013333333334
2022-08-10,09:16:16,2925.873,36.99,4959906.33,0.0017650576846410834,14865764.16,0.0041627999999999995,24772528.29,0.004527126666666667,34677964.79,0.005464753333333334,44584008.13,0.006191493333333334
2022-08-10,09:16:17,2927.126,36.99,4959905.07,0.0017655776613511023,14865759.47,0.004162066666666667,24772521.29,0.004525626666666668,34677960.13,0.005468046666666667,44584001.73,0.006203726666666667
2022-08-10,09:16:19,2928.621,36.99,4959903.97,0.001765894111970626,14865756.78,0.004162900000000001,24772517.38,0.004525893333333334,34677954.14,0.005467006666666667,44583999.06,0.006212953333333334
2022-08-10,09:16:19,2928.622,36.99,4959903.97,0.001765894111970626,14865756.78,0.004162900000000001,24772517.38,0.004525893333333334,34677954.14,0.005467006666666667,44583999.06,0.006212953333333334
2022-08-10,09:16:20,2929.876,36.99,4959902.89,0.0017663035132867225,14865754.72,0.0041645200000000005,24772511.49,0.004522926666666667,34677948.25,0.005472893333333333,44583988.39,0.0062264733333333355
2022-08-10,09:16:20,2929.878,36.99,4959902.89,0.0017663035132867225,14865754.72,0.0041645200000000005,24772511.49,0.004522926666666667,34677948.25,0.005472893333333333,44583988.39,0.0062264733333333355
2022-08-10,09:16:21,2931.128,36.99,4959901.8,0.0017669071995233562,14865749.97,0.004165226666666667,24772506.31,0.004523193333333333,34677942.14,0.005473186666666669,44583984.17,0.006249033333333333
2022-08-10,09:16:21,2931.129,36.99,4959901.8,0.0017669071995233562,14865749.97,0.004165226666666667,24772506.31,0.004523193333333333,34677942.14,0.005473186666666669,44583984.17,0.006249033333333333
2022-08-10,09:16:22,2932.134,36.99,4959900.92,0.0017673646801297988,14865747.5,0.00416724,24772502.41,0.004522773333333334,34677936.72,0.005474726666666667,44583977.34,0.006253480000000001
2022-08-10,09:16:24,2933.46,36.99,4959899.65,0.001767923461205109,14865744.99,0.004169453333333334,24772497.45,0.004523526666666667,34677927.46,0.005476620000000001,44583970.46,0.006266140000000001
2022-08-10,09:16:25,2934.714,36.99,4959898.74,0.0017685004113780834,14865741.13,0.0041707466666666675,24772492.6,0.004523300000000001,34677920.54,0.005474133333333334,44583963.52,0.006275826666666668
2022-08-10,09:16:26,2935.958,36.99,4959897.91,0.0017689665652369957,14865737.56,0.00417014,24772488.19,0.004523266666666667,34677915.25,0.005478153333333334,44583958.85,0.0062838933333333345
2022-08-10,09:16:28,2937.389,36.99,4959896.57,0.0017693792459772097,14865735.02,0.004173213333333333,24772481.8,0.00452254,34677906.92,0.005479440000000001,44583946.4,0.0062957666666666676
2022-08-10,09:16:29,2938.644,36.99,4959895.69,0.001769704929675603,14865732.99,0.00417702,24772476.62,0.004521906666666667,34677902.36,0.005486406666666668,44583941.11,0.006313413333333334
2022-08-10,09:16:30,2939.89,36.99,4959894.75,0.0017702360575088175,14865732.06,0.004181733333333333,24772472.79,0.0045207933333333335,34677897.25,0.0054918533333333346,44583935.55,0.0063222800000000004
2022-08-10,09:16:31,2941.14,36.99,4959893.46,0.0017708187347447563,14865726.58,0.004178653333333334,24772466.55,0.004519953333333333,34677887.16,0.005491213333333333,44583922.36,0.006331560000000001
2022-08-10,09:16:33,2942.648,36.99,4959892.59,0.001771284720398579,14865723.7,0.00418054,24772461.25,0.0045183,34677880.1,0.005492826666666667,44583913.08,0.00633664
2022-08-10,09:16:33,2942.649,36.99,4959892.59,0.001771284720398579,14865723.7,0.00418054,24772461.25,0.0045183,34677880.1,0.005492826666666667,44583913.08,0.00633664
2022-08-10,09:16:35,2944.957,36.99,4959890.1,0.0017723080317882203,14865717.65,0.00418238,24772452.23,0.0045215,34677865.59,0.005494860000000002,44583904.54,0.0063665333333333355
2022-08-10,09:16:37,2946.213,36.99,4959889.02,0.0017727381168830398,14865714.47,0.004186113333333334,24772447.46,0.0045214800000000005,34677858.9,0.00549478,44583900.96,0.0063827733333333345
2022-08-10,09:16:38,2947.638,36.99,4959887.91,0.0017734079856645193,14865711.73,0.0041863866666666675,24772443.85,0.0045225000000000005,34677852.57,0.005496713333333334,44583897.1,0.006400173333333334
2022-08-10,09:16:39,2949.153,36.99,4959886.44,0.0017740932903369084,14865704.88,0.004183013333333334,24772436.84,0.004521953333333334,34677844.26,0.005501000000000001,44583886.83,0.00641602
2022-08-10,09:16:39,2949.154,36.99,4959886.44,0.0017740932903369084,14865704.88,0.004183013333333334,24772436.84,0.004521953333333334,34677844.26,0.005501000000000001,44583886.83,0.00641602
2022-08-10,09:16:42,2951.412,36.99,4959884.23,0.001775197527569191,14865700.65,0.004187173333333333,24772426.82,0.004520886666666667,34677829.6,0.005499966666666668,44583876.17,0.006443173333333334
2022-08-10,09:16:44,2953.903,36.99,4959881.62,0.0017761099264377294,14865693.94,0.004190606666666667,24772413.89,0.0045190000000000004,34677811.92,0.005503333333333333,44583858.25,0.006460980000000002
2022-08-10,09:16:45,2955.156,36.99,4959880.53,0.0017767072528155647,14865690.02,0.004188546666666667,24772409.69,0.004520253333333334,34677806.84,0.0055064933333333335,44583851.77,0.006471206666666668
2022-08-10,09:16:47,2956.416,36.99,4959879.16,0.0017772418296609013,14865684.17,0.004186933333333334,24772403.61,0.00452268,34677796.34,0.0055075666666666665,44583841.43,0.006485660000000001
2022-08-10,09:16:48,2957.912,36.99,4959878.16,0.0017777146130511603,14865682.38,0.004191066666666667,24772399.59,0.004522480000000001,34677790.11,0.00550776,44583835.36,0.0064935999999999995
2022-08-10,09:16:49,2958.998,36.99,4959877.13,0.0017782609953450974,14865680.02,0.0041911200000000004,24772395.74,0.00452268,34677784.08,0.005510260000000001,44583830.3,0.006509633333333333
2022-08-10,09:16:51,2960.237,36.99,4959875.98,0.0017789754511340957,14865674.06,0.0041911733333333335,24772387.78,0.0045213200000000005,34677775.79,0.005514706666666667,44583822.7,0.006525506666666666
2022-08-10,09:16:52,2961.678,36.99,4959874.8,0.0017794671834315547,14865670.59,0.0041921066666666664,24772383.06,0.004522953333333334,34677767.53,0.005512006666666667,44583815.01,0.006531060000000002
2022-08-10,09:16:53,2963.179,36.99,4959873.58,0.0017799259841270376,14865666.99,0.00419234,24772379.4,0.00452482,34677759.09,0.0055127066666666655,44583807.1,0.006539760000000001
2022-08-10,09:16:53,2963.179,36.99,4959873.58,0.0017799259841270376,14865666.99,0.00419234,24772379.4,0.00452482,34677759.09,0.0055127066666666655,44583807.1,0.006539760000000001
2022-08-10,09:16:54,2964.177,36.99,4959872.35,0.0017804322985991402,14865664.84,0.0041959,24772371.52,0.004523446666666667,34677748.87,0.005513346666666668,44583794.49,0.006549466666666666
2022-08-10,09:16:57,2966.924,36.99,4959870.08,0.0017812398965151857,14865656.83,0.0041935133333333326,24772363.01,0.00452694,34677733.47,0.00551338,44583774.31,0.006560726666666667
2022-08-10,09:16:57,2966.925,36.99,4959870.08,0.0017812398965151857,14865656.83,0.0041935133333333326,24772363.01,0.00452694,34677733.47,0.00551338,44583774.31,0.006560726666666667
2022-08-10,09:16:59,2969.18,36.99,4959868.08,0.0017820387353805704,14865646.31,0.004189560000000001,24772354.66,0.0045302400000000005,34677722.82,0.005521666666666667,44583764.13,0.006576066666666668
2022-08-10,09:17:01,2970.492,36.99,4959867.57,0.0017823058189405127,14865645.17,0.0041906800000000004,24772352.87,0.004532100000000001,34677722.18,0.005526866666666668,44583762.92,0.006573326666666668
2022-08-10,09:17:02,2971.776,36.99,4959867.47,0.0017825844498849353,14865644.24,0.00418956,24772353.86,0.004533873333333334,34677723.03,0.005527373333333333,44583763.61,0.0065703466666666675
2022-08-10,09:17:03,2972.996,36.99,4959867.17,0.0017827728183565292,14865644.49,0.004188613333333334,24772354.42,0.0045359400000000005,34677724.57,0.005531886666666668,44583761.42,0.00656606
2022-08-10,09:17:06,2975.919,37.0,4959867.25,0.0017828853484934445,14865644.38,0.00418952,24772355.97,0.004539186666666668,34677728.63,0.005535186666666667,44583764.45,0.006549773333333333
2022-08-10,09:17:06,2975.92,37.0,4959867.25,0.0017828853484934445,14865644.38,0.00418952,24772355.97,0.004539186666666668,34677728.63,0.005535186666666667,44583764.45,0.006549773333333333
2022-08-10,09:17:07,2977.173,37.0,4959867.05,0.0017828583472985966,14865645.95,0.0041904333333333335,24772357.82,0.004539726666666667,34677727.78,0.005532080000000002,44583763.65,0.006544373333333334
2022-08-10,09:17:07,2977.174,37.0,4959867.05,0.0017828583472985966,14865645.95,0.0041904333333333335,24772357.82,0.004539726666666667,34677727.78,0.005532080000000002,44583763.65,0.006544373333333334
2022-08-10,09:17:09,2978.427,37.0,4959867.37,0.0017827333369514848,14865644.73,0.004189780000000001,24772357.4,0.004538713333333334,34677729.88,0.005532726666666669,44583762.77,0.006528160000000001
2022-08-10,09:17:09,2978.428,37.0,4959867.37,0.0017827333369514848,14865644.73,0.004189780000000001,24772357.4,0.004538713333333334,34677729.88,0.005532726666666669,44583762.77,0.006528160000000001
2022-08-10,09:17:12,2981.94,37.0,4959868.28,0.001781969498204571,14865649.92,0.004191253333333334,24772365.83,0.004544953333333334,34677734.88,0.005521500000000001,44583766.25,0.006491533333333334
2022-08-10,09:17:14,2983.252,37.0,4959868.6,0.0017817999791546726,14865651.27,0.00418854,24772369.44,0.004545926666666668,34677738.56,0.005517306666666667,44583769.72,0.006475766666666668
2022-08-10,09:17:15,2984.695,37.0,4959868.57,0.0017816887065020951,14865652.65,0.004187786666666667,24772371.37,0.004545846666666667,34677739.96,0.005516839999999999,44583767.32,0.006465513333333335
2022-08-10,09:17:16,2985.947,37.0,4959869.19,0.0017814011545274969,14865653.43,0.00418706,24772373.79,0.004546893333333334,34677744.94,0.005514720000000001,44583769.95,0.006450786666666668
2022-08-10,09:17:17,2987.048,37.0,4959869.69,0.0017812832088120222,14865656.42,0.004187526666666667,24772377.19,0.004547926666666667,34677749.56,0.005514406666666667,44583771.62,0.006432593333333333
2022-08-10,09:17:19,2988.435,37.0,4959869.93,0.0017810073670312143,14865657.84,0.004185746666666667,24772379.06,0.004548826666666667,34677750.3,0.005516673333333334,44583770.63,0.006432353333333335
2022-08-10,09:17:21,2990.943,37.0,4959871.38,0.0017804338288295396,14865663.53,0.0041886000000000015,24772386.72,0.0045497133333333335,34677758.6,0.005510260000000002,44583776.96,0.006408233333333334
2022-08-10,09:17:26,2995.937,37.0,4959874.01,0.0017792721433632017,14865667.32,0.004177953333333334,24772397.67,0.0045563800000000005,34677770.75,0.005504206666666667,44583782.24,0.006351933333333335
2022-08-10,09:17:28,2997.265,37.0,4959874.83,0.0017787004492310562,14865669.7,0.0041771533333333334,24772402.45,0.004557773333333333,34677779.16,0.005505253333333334,44583786.12,0.006343620000000001
2022-08-10,09:17:29,2998.506,37.01,4959875.47,0.0017783353171503607,14865672.66,0.0041767800000000015,24772406.9,0.004558713333333334,34677783.46,0.005500166666666666,44583790.02,0.006332553333333334
2022-08-10,09:17:30,2999.941,37.01,4959876.13,0.0017780477057968203,14865674.51,0.00417692,24772407.48,0.0045581733333333345,34677784.5,0.005496333333333334,44583790.37,0.0063210266666666685
2022-08-10,09:17:33,3002.441,37.01,4959877.71,0.0017774159367917976,14865679.77,0.00417376,24772417.44,0.004560373333333334,34677797.52,0.005492813333333334,44583804.49,0.006298726666666668
2022-08-10,09:17:34,3003.692,37.01,4959878.29,0.0017771158969324143,14865679.5,0.00417174,24772417.83,0.0045606200000000005,34677799.19,0.0054915533333333355,44583806.12,0.006289146666666669
2022-08-10,09:17:37,3006.451,37.0,4959879.78,0.001776453380377802,14865688.4,0.004177373333333334,24772427.11,0.004561806666666667,34677809.38,0.005480940000000001,44583819.64,0.006275280000000001
2022-08-10,09:17:37,3006.452,37.0,4959879.78,0.001776453380377802,14865688.4,0.004177373333333334,24772427.11,0.004561806666666667,34677809.38,0.005480940000000001,44583819.64,0.006275280000000001
